পৰ্বত	I-LOC
দক্ষিণে	O
লৌহিত্য	B-LOC
।	O

তেজপুৰৰ	B-LOC
পৰা	O
প্ৰায়	O
২	O
কি:মি:	O
উত্তৰে	O
কেতেকীবাৰীৰ	B-LOC
বাঁহবাৰী	O
এখনত	O
পোত	O
গৈ	O
আছে	O
বিশ্বৰ	O
বৃহত্তম	O
শিৱ	O
লিংগ	O
বুলি	O
ঠাৱৰ	O
কৰা	O
কেতেকেশ্বৰ	O
।	O

দুয়োখন	O
মাজুলীৰ	B-LOC
সাৰজানৰ	B-LOC
কাষত	O
ওচৰা	O
-	O
ওচৰিকৈ	O
আছিল	O
।	O

যোৰহাটৰ	B-LOC
বাসিন্দাৰ	O
স্বাক্ষৰতাৰ	O
হাৰ	O
অসমৰ	B-LOC
ভিতৰতে	O
সৰ্বাধিক	O
।	O

অসমৰ	B-LOC
গোৱালপাৰা	B-LOC
জিলাৰ	O
আগিয়াৰ	B-LOC
পৰা	O
১৮	O
কিলোমিটাৰ	O
আঁতৰত	O
অৱস্থিত	O
বায়দাত	B-LOC
অৱস্থিত	O
এখন	O
থান	O
হ'ল	O
শ্ৰীশ্ৰী	B-LOC
ৰিছি	I-LOC
আশ্ৰিত	I-LOC
দ'দান	I-LOC
থান	I-LOC
।	O

মাজুলীৰ	B-LOC
লোকসকল	O
প্ৰধানকৈ	O
কৃষি	O
নিৰ্ভৰশীল	O
।	O

কাঞ্চনঝুৰি	B-LOC
,	O
পানবাৰী	B-LOC
আৰু	O
তামূলীপথাৰ	B-LOC
ব্লকসমূহত	O
চিৰসেউজ	O
অৰণ্য	O
বিৰাজমান	O
।	O

বিভিন্ন	O
বৈচিত্ৰ্যময়	O
জনজাতিৰে	O
পৰিপূৰ্ণ	O
ইম্ফল	B-LOC
চহৰে	O
ইয়াৰ	O
জনজীৱনৰ	O
বিচিত্ৰতাৰ	O
কাৰণেই	O
আকৰ্ষণীয়	O
ৰূপ	O
পৰিগ্ৰহ	O
কৰিছে	O
।	O

ৰিপু	B-LOC
বনাঞ্চলৰ	I-LOC
পেকুৱা	B-LOC
নদীয়ে	I-LOC
ৰাইমনা	B-LOC
ৰাষ্ট্ৰীয়	I-LOC
উদ্যানৰ	I-LOC
দক্ষিণ	O
সীমাৰ	O
পৰিচয়	O
দিয়ে	O
।	O

এটা	O
ঘিলামৰাৰ	B-LOC
বৰদৈবামৰ	B-LOC
পৰা	O
আৰু	O
আনটো	O
ঢকুৱাখনা	B-LOC
পৰা	O
।	O

বাৰ্মাৰ	B-LOC
হলেও	O
আমাৰ	O
চুবুৰীয়া	O
।	O

অসমৰ	B-LOC
ক'তো	O
এনে	O
ছখন	O
হাতৰ	O
মূৰ্তি	O
এতিয়ালৈকে	O
পোৱা	O
হোৱা	O
নাই	O
।	O

তেওঁলোকৰ	O
লগত	O
যোৱা	O
তামিলনাডুৰ	B-LOC
কোনো	O
নাম্বুদাৰী	O
ব্ৰাহ্মণে	O
হেনো	O
,	O
এনে	O
কেকৰ	O
টুকুৰা	O
খাই	O
,	O
পিছত	O
গোমাংস	O
বুলি	O
জানি	O
,	O
ডিঙিত	O
আঙুলি	O
ভৰাই	O
বমি	O
কৰিছিল	O
।	O

কামাখ্যা	B-LOC
মন্দিৰৰ	I-LOC
উৎপত্তি	O
সংক্ৰান্তত	O
কালিকা	O
পুৰাণত	O
এটা	O
আখ্যান	O
আছে	O
।	O

মানুহবোৰে	O
দীঘলীয়া	O
যাত্ৰাত	O
আমাৰ	O
অসমৰ	B-LOC
নিচিনা	O
গাড়ী	O
ৰাখি	O
থিয়ই	O
থিয়ই	O
পেচাব	O
কৰিব	O
নালাগে	O
।	O

প্ৰায়	O
আটাইবোৰ	O
গাঁথনি	O
মদন	B-LOC
কামদেৱ	I-LOC
টিলাৰ	O
ওপৰত	O
অৱস্থিত	O
।	O

গৰখীয়া	B-LOC
দ'ল	I-LOC
বা	O
গৰখীয়া	B-LOC
দৌল	I-LOC
,	O
যোৰহাট	B-LOC
নগৰৰ	O
উত্তৰে	O
প্ৰায়	O
পাঁচ	O
কিলোমিটাৰ	O
আঁতৰৰ	O
বালিগাঁৱত	B-LOC
অৱস্থিত	O
এখন	O
প্ৰাচীন	O
দেৱালয়	O
।	O

দৌলগোবিন্দ	B-LOC
মন্দিৰ	I-LOC
মন্দিৰটো	O
ধৰ্মপ্ৰাণ	O
লোকৰ	O
বাবে	O
অন্যতম	O
আকৰ্ষণৰ	O
স্থান	O
।	O

অতি	O
সহজেই	O
গোলাঘাটৰ	B-LOC
পৰা	O
দ'লটোলৈ	O
যাব	O
পাৰি	O
।	O

প্ৰায়	O
৯	O
মান	O
বজাত	O
বিমানখনে	O
দিল্লীৰ	B-LOC
মাটি	O
স্পৰ্শ	O
কৰিলে	O
।	O

ই	O
উত্তৰ	B-LOC
-	I-LOC
পূব	I-LOC
ভাৰতৰ	I-LOC
আটাইতকৈ	O
বৃহৎ	O
ৰাজ্যিক	O
চিৰিয়াখানা	O
।	O

নিৰ্মাণ	O
শৈলী	O
বিশ্লেষণ	O
কৰি	O
মদন	B-LOC
কামদেৱ	I-LOC
দেৱালয়	I-LOC
পাল	O
ৰাজবংশৰ	O
অৱদান	O
বুলি	O
নিৰ্ণয়	O
কৰা	O
হৈছে	O
।	O

দেৱালয়খন	O
সীতাচল	B-LOC
পাহাৰৰ	I-LOC
শিখৰত	O
ইটাৰে	O
নিৰ্মাণ	O
কৰা	O
হৈছিল	O
।	O

সভ্যতাৰ	O
পীঠস্থান	O
ইউৰোপৰ	B-LOC
শেষ	O
ক'ত	O
?	O
এইক্ষেত্ৰত	O
মাজুলীৰ	B-LOC
চাৰি	O
সত্ৰৰ	O
ভূমিকাক	O
বিশেষভাবে	O
স্বীকৃতি	O
দিয়া	O
হৈছে	O
।	O

পাচ	O
ডলাৰৰ	O
বিনিময়ত	O
সৰু	O
সৰু	O
মদৰ	O
বটল	O
কিছুমান	O
ললো	O
-	O
পাচিঘাটৰ	B-LOC
ডা:	O
বন্ধু	O
কেইজন	O
মানৰ	O
বাবে	O
।	O

পাঠশালা	B-LOC
নগৰৰ	O
পৰা	O
দেৱালয়লৈ	O
ৰিস্কা	O
,	O
অটোৰিস্কা	O
,	O
টেম্প	O
আদিৰে	O
যাতায়তৰ	O
সুবিধা	O
আছে	O
।	O

সমগ্ৰ	O
পৃথিৱীৰ	O
প্ৰায়	O
৫৭%	O
বনৰীয়া	O
ম'হ	O
কাজিৰঙাতে	B-LOC
পোৱা	O
যায়	O
।	O

স্পেইনৰ	B-LOC
বাৰ্চিলোনা	B-LOC
ঠাইখন	O
সাংস্কৃতিক	O
ঐতিহ্যৰে	O
ঐশ্বৰ্যশালী	O
।	O

হাফলং	B-LOC
ডিমা	B-LOC
হাছাও	I-LOC
জিলাত	O
অৱস্থিত	O
একমাত্ৰ	O
পৰ্বতীয়া	O
ষ্টেচন	O
বা	O
আস্থান	O
।	O

এফালে	O
বংগোপসাগৰৰ	B-LOC
জলৰাশিৰ	O
নীলাভ	O
সৌন্দৰ্যই	O
যেনেকৈ	O
আপোনাক	O
আত্মহাৰা	O
কৰিব	O
,	O
ঠিক	O
তেনেকৈ	O
সমুদ্ৰ	O
তীৰৰ	O
মনোৰম	O
শোৰ	B-LOC
টেম্পল	I-LOC
,	O
পঞ্চপাণ্ডৱ	B-LOC
ৰথ	I-LOC
,	O
মগিষমৰ্দিনী	B-LOC
গুহা	I-LOC
,	O
বৰাহ	B-LOC
গুহা	I-LOC
,	O
কৃষ্ণ	B-LOC
মণ্ডলী	I-LOC
আদি	O
বৰাহ	O
মন্দিৰ	O
,	O
ত্ৰিমূৰ্তি	B-LOC
গুহা	I-LOC
আদিৰ	O
অসাধাৰণ	O
ভস্কৰ্য	O
শিল্পৰ	O
মাজতো	O
ৰৈ	O
যাব	O
স্মৰণীয়	O
মুহূৰ্ত	O
।	O

অসমৰ	B-LOC
পূব	O
প্ৰান্তত	O
ব্ৰহ্মপুত্ৰৰ	B-LOC
দক্ষিণপাৰে	O
ডিব্ৰুগড়	B-LOC
আৰু	O
তিনিচুকীয়া	B-LOC
জিলাৰ	O
আংশিক	O
মাটিকালিৰে	O
ডিব্ৰু	B-LOC
-	I-LOC
ছৈখোৱা	I-LOC
ৰাষ্ট্ৰীয়	I-LOC
উদ্যান	I-LOC
গঠিত	O
হৈছে	O
।	O

ওৰাং	B-LOC
ৰাষ্ট্ৰীয়	I-LOC
উদ্যানত	I-LOC
বিভিন্ন	O
স্তন্যপায়ী	O
প্ৰজাতিৰ	O
উল্লেখযোগ্য	O
প্ৰজননকুল	O
আছে	O
।	O

এইটো	O
দেশৰ	O
৪৪তম	O
বিজ্ঞান	O
কেন্দ্ৰ	O
আৰু	O
অসমৰ	B-LOC
দ্বিতীয়টো	O
বিজ্ঞান	O
কেন্দ্ৰ	O
আৰু	O
তাৰকাগৃহ	O
।	O

স্পেইনৰ	B-LOC
সাগৰ	O
তীৰসমূহ	O
,	O
ঐতিহাসিক	O
স্মৃতিচিহ্ন	O
আৰু	O
মনোৰম	O
বাতাৱৰণে	O
বিশ্বৰ	O
প্ৰতি	O
প্ৰান্তৰ	O
পৰ্যটকক	O
আহৰহ	O
আকৰ্ষণ	O
কৰি	O
আহিছে	O
।	O

নামেৰীৰ	B-LOC
বনাঞ্চল	I-LOC
মূলত	O
-	O
ক্ৰান্তীয়	O
চিৰসেউজীয়া	O
আৰু	O
সেমেকা	O
পৰ্ণপাতী	O
বনাঞ্চল	O
।	O

আমি	O
ইয়াৰ	O
পাছত	O
বেংককৰ	B-LOC
পৰা	O
প্ৰায়	O
১৪৭	O
কি:মি:	O
নিলগৰ	O
পট্টায়ালৈ	B-LOC
যাত্ৰা	O
কৰিলোঁ	O
।	O

কাৰেংঘৰক	B-LOC
কেন্দ্ৰ	O
কৰি	O
চৌপাশৰ	O
অঞ্চলটোৱে	O
আছিল	O
তাহানিৰ	O
ৰংপুৰ	B-LOC
।	O

প্ৰকৃততে	O
ডলফিন	B-LOC
নোজ	I-LOC
এটা	O
টিলা	O
।	O

মন্দিৰ	O
নগৰী	O
জন্মু	B-LOC
।	O

বাল্টিমোৰ	B-LOC
পইণ্টত	O
এনেকুৱা	O
কেইবাটাও	O
নৈশ	O
ক্লাব	O
আছে	O
।	O

তদুপৰি	O
হস্তশিল্পৰ	O
অনুপম	O
ঐশ্বৰ্যই	O
মাজুলীক	B-LOC
অনন্য	O
বিশেষত্ব	O
দান	O
কৰিছে	O
।	O

কিছুমান	O
প্ৰত্নতাত্ত্বিকসকলে	O
আনকি	O
বিশ্বাস	O
কৰিছিল	O
যে	O
শ্ৰী	B-LOC
সূৰ্য	I-LOC
পাহাৰৰ	I-LOC
ইতিহাস	O
আৰু	O
নাঙট	O
কৰি	O
প্ৰাচীন	O
অসম	B-LOC
তথা	O
ভাৰতৰ	B-LOC
ইতিহাস	O
বুজৰ	O
পৰিবৰ্তন	O
ঘটায়	O
।	O

বুঢ়া	B-LOC
গোঁসাই	I-LOC
দেৱালয়	I-LOC
তেজপুৰৰ	B-LOC
ন	B-LOC
-	I-LOC
দুৱাৰ	I-LOC
অঞ্চলৰ	O
জামুগুৰিহাটৰ	B-LOC
নন্দিকেশ্বৰ	B-LOC
গাঁৱত	O
অৱস্থিত	O
এটা	O
মন্দিৰ	O
।	O

ঢেকীয়াখোৱা	B-LOC
বৰনামঘৰ	I-LOC
অসমৰ	B-LOC
যোৰহাট	B-LOC
নগৰৰ	O
পৰা	O
প্ৰায়	O
১২	O
কিলোমিটাৰ	O
পূবত	O
অৱস্থিত	O
।	O

পৃথিৱীৰ	O
অন্যতম	O
সপ্তাচাৰ্য	O
মাচু	B-LOC
-	I-LOC
পিচু	I-LOC
চাবলৈ	O
কুচকো	B-LOC
হৈ	O
যাব	O
লাগে	O
।	O

গোলাঘাট	B-LOC
আৰু	O
নগাঁও	B-LOC
জিলাত	O
স্থিত	O
কাজিৰঙা	B-LOC
ৰাষ্ট্ৰীয়	I-LOC
উদ্যানত	I-LOC
মুঠ	O
মাটিকালি	O
৪৩০	O
বৰ্গ	O
কি:মি:	O
।	O

ইয়াক	O
প্ৰাচীন	O
কালত	O
প্ৰাগজ্যোতিষপুৰ	B-LOC
নামেৰে	O
জনা	O
গৈছিল	O
।	O

কাজিৰঙা	B-LOC
তথা	O
মানাহৰ	B-LOC
পিছতে	O
ঘোষিত	O
এইখন	O
অসমৰ	B-LOC
তৃতীয়খন	O
ৰাষ্ট্ৰীয়	O
উদ্যান	O
।	O

এয়াৰপ'ৰ্টৰ	O
পৰা	O
গ্ৰীন	B-LOC
উইচ	I-LOC
যথেষ্ট	O
দূৰ	O
।	O

ই	O
অসম	B-LOC
আৰু	O
সমগ্ৰ	O
উত্তৰ	B-LOC
ভাৰতৰে	I-LOC
জ্যোতিৰ্বিজ্ঞান	O
সংক্ৰান্তীয়	O
এক	O
বিশেষ	O
কেন্দ্ৰ	O
।	O

আশ্বক্ৰান্ত	B-LOC
মন্দিৰ	I-LOC
সচাকৈয়ে	O
এক	O
আটক	O
ধুনীয়া	O
মন্দিৰ	O
।	O

অৰুণাচল	B-LOC
বুলি	O
ক'লে	O
প্ৰথমে	O
আমাৰ	O
মনলৈ	O
আহে	O
টাৱাং	B-LOC
,	O
নামদফা	B-LOC
,	O
ইটানগৰ	B-LOC
,	O
ভীষ্মক	B-LOC
নগৰ	I-LOC
আদিৰ	O
কথা	O
।	O

দেওপাহাৰ	B-LOC
নুমলীগড়ৰ	B-LOC
৩৯নং	B-LOC
ৰাষ্ট্ৰীয়	I-LOC
ঘাইপথৰ	I-LOC
দাঁতিত	O
অৱস্থিত	O
।	O

ৱাছিংটনলৈ	B-LOC
আহিছো	O
।	O

সুদূৰত	O
ৱাছিংটন	B-LOC
মনুমেণ্ট	I-LOC
।	O

এই	O
বৰ্ষাৰণ্যখন	O
অসমৰ	B-LOC
তিনিখন	O
জিলা	O
অৰ্থাৎ	O
ডিব্ৰুগড়	B-LOC
,	O
তিনিচুকীয়া	B-LOC
আৰু	O
শিৱসাগৰৰ	B-LOC
প্ৰায়	O
৫৭৫	O
বৰ্গ	O
কিলোমিটাৰ	O
জুৰি	O
বিস্তৃত	O
হৈ	O
আছে	O
।	O

উক্ত	O
মন্দিৰ	O
দুটাৰ	O
বাহিৰেও	O
কূৰ্মজনাৰ্দন	B-LOC
ফল্গূৎসৱ	I-LOC
নামৰ	O
মন্দিৰ	O
এটাও	O
ইয়াত	O
আছে	O
।	O

ইযাত	O
যিমান	O
দূৰলৈকে	O
চকু	O
পৰে	O
আটলাণ্টিক	B-LOC
সাগৰৰ	I-LOC
পাৰটো	O
বান্ধি	O
দিয়া	O
আছে	O
।	O

মূৰ্ত্তি	O
অনাৰ	O
পাছত	O
সোৱণশিৰি	B-LOC
নদীৰ	O
কাষৰ	O
চাৰিভাগী	B-LOC
নামৰ	O
ঠাইৰ	O
বাসুদেৱ	O
মন্দিৰৰ	O
ভূমিত	O
সত্ৰ	O
স্থাপন	O
কৰে	O
।	O

ট্ৰাংক	B-LOC
ৰ'ডৰ	I-LOC
পৰা	O
প্ৰায়	O
তিনিশ	O
মিটাৰ	O
দক্ষিণে	O
সোমাই	O
দ'লটো	O
আছে	O
।	O

আৰম্ভ	O
হৈছিল	O
ডাল	B-LOC
হ্ৰদৰ	I-LOC
পাৰে	O
পাৰে	O
জাব্ৰাহান	B-LOC
পাহাৰৰ	I-LOC
নামনি	O
অঞ্চলত	O
উদ্যান	O
স্থাপনৰ	O
।	O

ইয়াৰ	O
আন	O
এটা	O
নাম	O
ন	O
গোঁসাই	B-LOC
দ'ল	I-LOC
।	O

বুজি	O
ল'লো	O
মানুহবোৰে	O
জাহাজেৰ	O
ষ্টেচু	B-LOC
অৱ	I-LOC
লিবাৰ্টি	I-LOC
চাবলৈ	O
যাব	O
।	O

খানাপাৰা	B-LOC
দক্ষিণ	B-LOC
আমচাং	I-LOC
অঞ্চলৰ	O
২৫৪৬.১০	O
হেক্টৰ	O
অৰণ্যভূমি	O
আৰু	O
আমচাং	B-LOC
অঞ্চলৰ	O
৫৩১৮	O
হেক্টৰ	O
অৰণ্যভূমিক	O
সামৰি	O
আমচাং	B-LOC
অভয়াৰণ্য	I-LOC
গঠন	O
কৰা	O
হৈছে	O
।	O

মূল	O
গুৱাহাটীৰ	B-LOC
পৰা	O
অশ্বক্লান্তলৈ	B-LOC
ফেৰীৰে	O
যোৱাৰ	O
সুবিধা	O
আছে	O
।	O

ৰুদ্ৰেশ্বৰ	B-LOC
দেৱালয়ৰ	I-LOC
কাষৰ	O
গাঁৱৰ	O
নাম	O
ৰুদ্ৰেশ্বৰ	B-LOC
হ'ল	O
।	O

তিনিচুকীয়া	B-LOC
জিলাৰ	O
তিনিটা	O
ব্লক	O
জুৰি	O
এই	O
অভয়াৰণ্যখন	O
বিস্তৃত	O
হৈ	O
আছে	O
।	O

মহাবাহু	O
ব্ৰহ্মপুত্ৰ	B-LOC
নদীৰ	I-LOC
খহনীয়াৰ	O
গৰাহত	O
পৰি	O
মূখ্য	O
মন্দিৰটো	O
পানীত	O
জাহ	O
যায়	O
।	O

অসমৰ	B-LOC
বৰপেটা	B-LOC
জিলাৰ	O
ব্ৰহ্মপুত্ৰ	B-LOC
নদীৰ	O
উত্তৰ	O
পাৰে	O
বজালী	B-LOC
মহকুমাৰ	O
অন্তৰ্গত	O
পাঠশালা	B-LOC
নগৰৰ	O
পৰা	O
প্ৰায়	O
তিনি	O
কিলোমিটাৰ	O
দক্ষিণে	O
ডুবি	B-LOC
গাঁৱত	O
২৬	O
ডিগ্ৰী	O
২৯	O
মিনিট	O
উত্তৰ	O
অক্ষাংশ	O
আৰু	O
৯১	O
ডিগ্ৰী	O
৯	O
মিনিট	O
৪৫	O
চেকেণ্ড	O
পূৱ	O
দ্ৰাঘিমাংশ	O
সংযোগস্থলত	O
এই	O
দেৱালয়	O
অৱস্থিত	O
।	O

এই	O
দৌলটোক	O
মহেশ্বৰ	B-LOC
দৌল	I-LOC
বা	O
মহেশ্বৰৰ	B-LOC
ঘৰ	I-LOC
আৰু	O
মাই	B-LOC
দৌল	I-LOC
বুলিও	O
কোৱা	O
হয়	O
।	O

দেওপানী	B-LOC
সংৰক্ষিত	I-LOC
বনাঞ্চলৰ	I-LOC
মাটিকালি	O
১৩৩.৪৫	O
হেক্টৰ	O
আৰু	O
হাতী	O
কৰিড'ৰৰ	O
অংশ	O
।	O

প্ৰাচীন	O
কালত	O
মধ্যপ্ৰাচ্য	B-LOC
সদায়	O
বিভিন্ন	O
সভ্যতা	O
,	O
যেনে	O
বেবিলনীয়	B-LOC
,	O
ইজিপ্ট	B-LOC
,	O
হিটাইট	B-LOC
,	O
হিব্ৰু	B-LOC
,	O
ৰোমান	B-LOC
,	O
পাৰস্য	B-LOC
,	O
বাইজেনটিন	B-LOC
,	O
আৰব	B-LOC
,	O
কুৰ্ড	B-LOC
,	O
অট'মান	B-LOC
,	O
টাৰ্ক	B-LOC
,	O
ছেলজুক	B-LOC
আৰু	O
ফ্ৰেংকৰ	B-LOC
মিলন	O
ক্ষেত্ৰ	O
আছিল	O
আৰু	O
এইবোৰৰ	O
চিন	O
ছাব	O
ছিৰিয়াৰ	B-LOC
ঐতিহ্যপূৰ্ণ	O
স্থানসমূহত	O
এতিয়াও	O
সংৰক্ষিত	O
হৈ	O
আছে	O
।	O

ডুবিৰ	B-LOC
শ্ৰীশ্ৰীপৰিহৰেশ্বৰ	B-LOC
দেৱালয়	I-LOC
অসমৰ	B-LOC
শৈৱপীঠ	O
সমূহৰ	O
ভিতৰত	O
প্ৰাচীন	O
,	O
ঐতিহ্যপূৰ্ণ	O
আৰু	O
জাগ্ৰতৰূপে	O
খ্যাত	O
অন্যতম	O
দেৱালয়	O
।	O

ডিব্ৰু	B-LOC
-	I-LOC
ছৈখোৱা	I-LOC
ৰাষ্ট্ৰীয়	I-LOC
উদ্যান	I-LOC
ভাৰতবৰ্ষৰ	B-LOC
একমাত্ৰ	O
বন	O
ঘৰচীয়া	O
ঘোঁৰা	O
পোৱা	O
উদ্যান	O
।	O

কাজিৰঙা	B-LOC
নামটোৰ	O
প্ৰাচীনত্ব	O
সম্পন্ধে	O
যথেষ্ট	O
সমল	O
পোৱা	O
যায়	O
।	O

এই	O
মন্দিৰ	O
অসমৰ	B-LOC
অন্যতম	O
উল্লেখযোগ্য	O
শক্তি	O
উপাসনাস্থলী	O
।	O

তাৰ	O
পিছৰ	O
এশ	O
বছৰ	O
পেৰুৰ	B-LOC
ইতিহাস	O
উত্থান	O
-	O
পাতন	O
,	O
বিপলৱ	O
আৰু	O
গৃহ	O
-	O
যুদ্ধৰ	O
ইতিহাস	O
।	O

বাসুদেৱ	B-LOC
থান	I-LOC
লখিমপুৰ	B-LOC
জিলাৰ	O
ঢকুৱাখনা	B-LOC
ৰ	O
পূৱ	O
প্ৰান্তত	O
অৱস্থিত	O
এখন	O
বুৰঞ্জী	O
প্ৰসিদ্ধ	O
থান	O
।	O

ডিমা	B-LOC
-	I-LOC
হাছাও	I-LOC
জিলাৰ	O
সৰ্বমুঠ	O
গাঁৱৰ	O
সংখ্যা	O
৫৫২খন	O
।	O

ৰছ	O
শতিকাৰ	O
আগলৈ	O
এই	O
সভ্যতাই	O
দক্ষিণ	B-LOC
আমেৰিকাত	I-LOC
দপদপাই	O
আছিল	O
।	O

শিৱৰ	B-LOC
যোগভংগ	O
হ'লত	O
তেওঁৰ	O
মুখৰপৰা	O
হা	O
যোগ'	O
‘হা	O
যোগ'	O
বুলি	O
হেনো	O
শব্দ	O
উচ্চাৰিত	O
হৈছিল	O
।	O

তেওঁ	O
আমাক	O
ক্যাটকা	B-LOC
নামৰ	O
সৰু	O
চহৰ	O
এখনলৈ	O
লৈ	O
গ'ল	O
।	O

হাদুগ	B-LOC
নামৰ	O
বিল	O
খনৰ	O
উত্তৰ	O
পাৰৰ	O
হাদুগপাৰ	B-LOC
গাঁৱৰ	O
মানুহে	O
বিলৰ	O
দক্ষিণপাৰে	O
থকা	O
হাবি	O
কাটি	O
চাফা	O
কৰি	O
খেতিৰ	O
বাবে	O
মাটি	O
উলিয়াই	O
লৈছিল	O
।	O

পৰবৰ্তী	O
সময়ত	O
পূবে	O
আৰু	O
পশ্চিমে	O
দুটা	O
কৰিড'ৰৰ	O
প্ৰস্তাৱ	O
কৰি	O
১১০৬	O
হেক্টৰ	O
মাটিও	O
পবিতৰা	B-LOC
অভয়াৰণ্যত	I-LOC
ধৰা	O
হৈছে	O
।	O

ব্ৰহ্ম	B-LOC
কুণ্ড	I-LOC
অৰ্থাৎ	O
মানস	B-LOC
সৰোবৰৰ	I-LOC
পাৰ	O
কাটি	O
দিয়াত	O
ব্ৰহ্মপুত্ৰ	B-LOC
বৈ	O
আহি	O
উমানন্দ	B-LOC
পালেহি	O
।	O

কামৰূপ	B-LOC
গ্ৰাম্যৰ	I-LOC
পলাশবাৰী	B-LOC
সমষ্টিৰ	O
মিৰ্জাৰ	B-LOC
পৰা	O
দক্ষিণ	O
দিশে	O
অসম	B-LOC
মেঘালয়	B-LOC
সীমান্তৰ	O
ৰাজাপাৰা	B-LOC
অঞ্চল	O
।	O

ইয়াৰ	O
উপৰিও	O
কালহোৰ	B-LOC
টাৱাৰ	I-LOC
,	O
ৰোমান	B-LOC
ব্ৰীজ	I-LOC
আদিও	O
কৰডোবাৰ	B-LOC
আকৰ্ষণীয়	O
পৰ্যটন	O
স্থলী	O
।	O

সকলো	O
অমৃতসৰলৈ	B-LOC
যাত্ৰাৰ	O
বাবে	O
সাজু	O
।	O

শিৱদৌলত	B-LOC
এইটোয়েই	O
ডাঙৰ	O
উৎসৱ	O
।	O

মানাহৰ	B-LOC
পিছতে	O
নামেৰি	B-LOC
,	O
অসমৰ	B-LOC
দ্বিতীয়খন	O
ব্যাঘ্ৰ	O
সংৰক্ষিত	O
বনাঞ্চল	O
।	O

বিশ্বৰ	O
ক্ষুদ্ৰতম	O
নদীদ্বীপ	O
উমানন্দৰ	B-LOC
শিৱ	O
মন্দিৰ	O
অসমৰ	B-LOC
এক	O
জনপ্ৰিয়	O
আৰু	O
ঐতিহ্যমণ্ডিত	O
পীঠস্থান	O
।	O

ৰজোছছেটৰ	B-LOC
অনুপম	O
দৃশ্যই	O
আপোনাৰ	O
মনত	O
এক	O
মচিব	O
নোৱাৰা	O
সাঁচ	O
যে	O
বহুৱাব	O
এয়া	O
নিশ্চিত	O
।	O

ৰাতি	O
দহ	O
বজাত	O
আমি	O
গুৱাহাটী	B-LOC
আহি	O
পাইছিলোঁ	O
।	O

আথিৰ্ক	O
উন্নয়ন	O
ভাৰত	B-LOC
৫.৩০	O
শতাংশ	O
পেৰু	B-LOC
৫.৮	O
শতাংশ	O
।	O

অসমৰ	B-LOC
তিনিচুকীয়া	B-LOC
জিলাৰ	O
শদিয়াৰ	B-LOC
পৰা	O
প্ৰায়	O
১৮	O
কি:মি:	O
নিলগত	O
বৰ্তমান	O
এই	O
মন্দিৰৰ	O
ধ্বংসাৱশেষ	O
অৰুণাচল	B-LOC
প্ৰদেশৰ	I-LOC
লোহিত	B-LOC
জিলাত	O
অৱস্থিত	O
।	O

ডিমা	B-LOC
-	I-LOC
হাছাও	I-LOC
জিলাৰ	O
মাজেৰে	O
যোৱা	O
ৰেলপথত	O
কেবাটাও	O
সুৰংগ	O
আছে	O
।	O

এইখনেই	O
সেই	O
প্ৰশান্ত	B-LOC
মহাসাগৰ	I-LOC
।	O

এই	O
উমানন্দ	B-LOC
দেৱালয়ৰ	I-LOC
নামৰ	O
পৰায়ে	O
দ্বীপটোৰ	O
নাম	O
উমানন্দ	B-LOC
হল	O
।	O

আমি	O
সেইদৰে	O
অকলশৰীয়াকৈ	O
,	O
বিশেষ	O
একো	O
আও	O
-	O
ভাও	O
নোপোৱাকৈ	O
যেনে	O
-	O
তেনে	O
লণ্ডন	B-LOC
পালোগৈ	O
।	O

কাজিৰঙা	B-LOC
ৰাষ্ট্ৰীয়	I-LOC
উদ্যান	I-LOC
নগাঁও	B-LOC
জিলাৰ	O
কলিয়াবৰ	B-LOC
মহকুমা	O
আৰু	O
গোলাঘাট	B-LOC
জিলাৰ	O
বোকাখাট	B-LOC
মহকুমাত	O
অৱস্থিত	O
।	O

বৰ্তমান	O
যোৰহাট	B-LOC
চহৰৰ	O
মুঠ	O
জনসংখ্যা	O
প্ৰায়	O
১.৪৫	O
লাখ	O
।	O

উমানন্দ	B-LOC
পৃথিৱীৰ	O
ক্ষুদ্ৰতম	O
নদী	O
দীপ	O
বুলি	O
জনা	O
যায়	O
।	O

সেই	O
মূৰ্তি	O
সভক্তিৰে	O
ৰাইজে	O
শোভাযাত্ৰা	O
কৰি	O
আনি	O
চন্দ্ৰভাৰতী	B-LOC
পাহাৰত	I-LOC
স্থাপন	O
কৰে	O
।	O

মিউজিয়াম	O
চোৱা	O
শেষ	O
কৰি	O
আমি	O
জুংমুন	B-LOC
মেৰিন	I-LOC
পাৰ্কলৈ	I-LOC
গ'লো	O
।	O

তাৰ	O
বাবে	O
সাধাৰণ	O
নাগৰিক	O
এজনেই	O
হওক	O
বা	O
আমেৰিকাৰ	B-LOC
ৰাষ্ট্ৰপতিয়েই	O
নহওক	O
কিয়	O
।	O

মৃতকৰ	O
অস্থি	O
বিসৰ্জন	O
দিলেও	O
গঙ্গা	B-LOC
-	I-LOC
গয়াত	I-LOC
অস্থি	O
বিসৰ্জন	O
দিয়াৰ	O
সমানে	O
ফল	O
লাভ	O
কৰে	O
।	O

নতুন	O
